dr7objid,ra,dec,label
587742062146486399,184.4538726806641,22.924297332763672,other
588016840712716598,134.0160369873047,30.083345413208008,other
587725470134567159,135.2815399169922,54.28268051147461,spiral
588018089468166282,235.26727294921875,34.10773086547852,elliptical
588018253228081532,252.80018615722656,25.650882720947266,elliptical
587736542815977599,197.6674346923828,9.954113960266112,other
588017702410125482,218.2774200439453,9.650198936462402,other
588848901007475076,228.1658630371093,0.7296445369720459,other
587739845393383603,240.6314239501953,15.121908187866213,elliptical
587739304215445547,180.51922607421875,35.321678161621094,other
588017115589968025,212.6108856201172,44.14193344116211,other
588016878292566213,131.34762573242188,27.82274055480957,other
587729970184323400,235.5651092529297,-2.2442166805267334,spiral
587738574604861621,192.5264587402344,40.468597412109375,spiral
587739295089557604,170.521484375,34.02848815917969,other
587742551755784328,222.6110992431641,16.745223999023438,spiral
587731187265569139,332.4522399902344,0.8292994499206543,spiral
587733079201087539,179.50328063964844,53.814083099365234,other
587735488671776981,215.3149871826172,44.66315460205078,spiral
587741722283147396,185.18800354003903,27.77137756347656,spiral
587731185661247540,346.785400390625,-0.4811558425426483,spiral
587739706865483890,196.3868865966797,29.0116024017334,other
587742775623352459,158.30810546875,16.661684036254883,other
587725551748579465,180.219955444336,67.48334503173828,other
588848901534580903,205.8350372314453,1.143961787223816,elliptical
588017728156074065,195.5474548339844,6.5083088874816895,spiral
588017704542208196,182.63124084472656,13.168642044067385,spiral
587732701790404796,156.30389404296875,5.987881660461426,other
587738615415636099,171.77374267578125,35.68404006958008,spiral
587734893289734211,179.4256591796875,10.268627166748049,spiral
588017977282854987,186.1906890869141,38.80972671508789,spiral
587731873387643305,122.98109436035156,36.06749725341797,other
587741816776818871,136.82151794433594,17.454669952392578,other
587738948280647802,146.0275421142578,33.90884017944336,spiral
587731186724176008,322.0455322265625,0.2818499803543091,other
587725819097448627,181.6704559326172,68.58564758300781,spiral
587726031707242645,169.87535095214844,1.7610692977905271,other
587732771055599745,182.6405334472656,9.71868133544922,spiral
587736543088083136,206.2626037597656,9.79000473022461,other
587732157391241433,122.67981719970705,29.46851348876953,other
587728932416716962,133.95347595214844,48.40870666503906,spiral
587741602038087833,200.278564453125,26.79149627685547,elliptical
587737809576263846,137.71022033691406,61.98623275756836,spiral
587742190986985574,205.14694213867188,24.252988815307617,other
588011217531240525,228.9202575683593,53.24835968017578,other
588011123042091173,195.63641357421875,61.4670524597168,spiral
587724650876502133,200.1733856201172,-1.3491541147232056,spiral
587742014907154581,215.8183441162109,20.28105354309082,other
587735695369109656,181.3101348876953,56.76290512084961,other
588848899387752651,207.2406463623047,-0.452755331993103,spiral
587742189909311593,195.2160797119141,24.34019470214844,spiral
587732483302424621,233.44781494140625,38.12582778930664,other
587739376702259271,143.7555694580078,27.55279541015625,other
587741532233728206,134.7454833984375,19.60977363586425,other
588016890640728232,161.5638427734375,39.125755310058594,spiral
588015508200161333,10.292318344116213,-0.7804508805274963,spiral
588023047483555899,151.76246643066406,23.97431755065918,elliptical
587722983359184961,199.37705993652344,0.2088747322559356,elliptical
587728308566884512,171.69752502441406,2.387048959732056,other
588011125187870844,187.6788024902344,63.6273193359375,other
587739408375480442,139.37750244140625,27.12450790405273,other
587733603718332524,212.2799224853516,56.36035919189453,other
587729157907087537,227.60459899902344,2.8224568367004395,other
587731521741652097,130.8743133544922,39.96849822998047,other
587729751668883843,246.8947906494141,41.47911071777344,spiral
587728949050998935,157.91213989257812,0.1239744424819946,spiral
588010878765826140,195.4226837158203,4.680532455444336,other
588011219138707616,219.63150024414065,58.33201599121094,other
588017605227118700,203.6990203857422,43.77225112915039,spiral
587732772111712483,141.97085571289062,7.797524929046631,other
587741709938589783,131.21954345703125,17.78360366821289,elliptical
588013382205636698,178.89642333984375,51.57753753662109,other
587739131890630796,235.4068603515625,25.94063186645508,other
587745403077787861,146.97607421875,13.966145515441896,spiral
587741490372411495,169.72705078125,29.17647171020508,spiral
587742061055115379,141.98358154296875,16.50626564025879,spiral
587735429618335834,201.2590484619141,48.49763488769531,spiral
587733433534251428,254.6889038085937,27.35466384887696,spiral
587738197184872881,112.3355712890625,45.442718505859375,spiral
587732583667269751,170.661376953125,60.33226013183594,spiral
587742611347603704,237.8311309814453,11.08281707763672,other
587739845394760078,243.72628784179688,13.98879051208496,spiral
587742576444637317,190.5871734619141,19.50777053833008,spiral
588018091615256812,235.56719970703125,35.879638671875,spiral
588017702932447321,184.560546875,11.914796829223633,other
587726102026715402,228.3420562744141,4.117005348205566,other
587738948283203637,152.64349365234375,36.010250091552734,spiral
587736808308080819,222.74224853515625,11.679798126220703,spiral
587729777450287317,228.2169342041016,-1.9008285999298096,spiral
587742595232038946,208.4368591308593,17.28773307800293,other
587731870163075209,150.925537109375,50.57720947265625,spiral
587731511535272090,26.22591781616211,-0.8788902759552002,other
587722982836863293,232.599349975586,-0.3389621376991272,elliptical
587732771582181563,158.87620544433594,9.072877883911133,spiral
587742061046333962,122.35562896728516,10.372897148132324,other
587738568165949606,183.39732360839844,14.060585021972656,other
588017604679434320,169.34690856933594,43.82610702514648,other
588848898822439113,142.39683532714844,-0.9011465907096864,other
587727944566898835,141.0043487548828,2.478435039520264,spiral
587741721209077831,184.3958435058593,26.981782913208008,other
587725981761601679,123.73151397705078,50.66264343261719,spiral
587726013995942036,181.7415771484375,1.4806733131408691,spiral
588017712586555570,212.65167236328125,49.24917602539063,spiral
587739814239469732,232.0697479248047,22.812271118164062,elliptical
587739407865151692,210.4639434814453,32.9329719543457,other
587735344802431178,150.51193237304688,11.14066219329834,other
588023721781493976,219.38848876953125,21.689592361450195,elliptical
587739609167626306,193.893783569336,32.20595932006836,elliptical
588010360146690118,149.52549743652344,4.732055187225342,spiral
587731521205174553,132.10951232910156,40.38051223754883,spiral
587736479205818664,227.08560180664065,10.231517791748049,other
587739381520662640,208.4529266357422,33.061492919921875,spiral
587742611345506617,233.1918334960937,12.29031753540039,spiral
587738196114735391,118.87389373779295,52.49454498291016,spiral
588017703469449335,184.9156036376953,12.391754150390623,elliptical
588297864191869013,171.8582305908203,46.52927780151367,spiral
587739507154616429,185.97706604003903,33.561790466308594,other
587726016684752949,191.863510131836,3.59155535697937,other
587726033311957152,156.33889770507812,2.791606903076172,spiral
587742901789130938,188.76370239257807,16.565284729003906,spiral
587739098062192704,181.80642700195312,37.708309173583984,other
587736808305918055,217.6771240234375,12.324835777282717,other
587726100949237891,219.6654510498047,3.820396423339844,other
587736976888693067,244.3611602783203,22.07148551940918,elliptical
587728917911568505,218.4770965576172,60.01435089111328,elliptical
587728930267529423,131.45591735839844,44.57843780517578,other
588010878758027381,177.55181884765625,4.554154396057129,elliptical
587736915683377500,230.8017425537109,10.53159523010254,spiral
587744727151345789,140.3466339111328,15.546670913696287,spiral
587733410993864912,242.8744659423828,37.000267028808594,elliptical
587739811572088944,240.70509338378903,17.167409896850586,other
587731186201198689,353.7433776855469,-0.2016810774803161,other
587745538907242601,150.03103637695312,13.5504732131958,spiral
587735348561772557,153.42822265625,12.859787940979004,other
587739809420148947,230.1518402099609,19.238468170166016,elliptical
587732482765881513,233.91973876953125,37.32558822631836,other
587737810642403487,117.86389923095705,48.595008850097656,other
588016878290600172,127.2069091796875,25.36339569091797,other
587741603101474843,173.6082000732422,28.075824737548828,other
588023720171077763,219.48162841796875,20.261972427368164,other
587732591719547020,200.36968994140625,59.90090560913086,other
588017947754168435,221.8238677978516,35.77581787109375,other
587739631169896658,226.1600036621093,26.2049617767334,spiral
587729752211325517,256.6174011230469,31.46432304382324,other
587733410989736096,233.5359039306641,43.242637634277344,other
587731512083742888,52.65082550048828,-0.548747718334198,elliptical
587729653428519300,258.7361755371094,28.80821228027344,other
588010360697716921,181.95509338378903,6.113713264465332,other
587736915149062447,236.5023193359375,8.94511890411377,other
587739647821742271,175.038818359375,32.38898849487305,elliptical
588017948282257438,197.05039978027344,41.67634201049805,other
588015509283995688,33.43317794799805,0.1133044585585594,spiral
587741602569322603,185.8237152099609,28.100431442260746,other
588015509823684718,39.81257629394531,0.4784799516201019,other
588010880375324834,192.8936767578125,5.863564968109131,spiral
588017949363863729,219.9966278076172,37.748077392578125,elliptical
587726014548148496,216.8168334960937,1.56793212890625,spiral
587745244164259999,148.41795349121094,16.306438446044922,other
588010360151212056,159.8421630859375,5.238437652587891,spiral
587738570317037693,191.814193725586,15.697457313537598,other
587735430692405446,202.6614227294922,49.1365966796875,other
587736807761707088,200.52178955078125,13.703546524047852,other
588017992313012574,233.59669494628903,7.310830116271973,other
587733441590919534,249.58485412597656,34.019142150878906,other
588010880368050279,176.18316650390625,5.823369979858398,other
588018254304510470,257.8974914550781,21.6989974975586,other
588848900436656268,150.62005615234375,0.3332371711730957,other
587726015084495045,215.57814025878903,2.054520845413208,other
587739165701308651,243.7174835205078,21.167110443115234,spiral
587728879266496616,154.04981994628906,3.650559425354004,spiral
587739827126403236,211.11544799804688,24.223100662231445,elliptical
587726014532550732,181.12071228027344,1.894092559814453,elliptical
587734948590911605,150.228515625,10.004901885986328,spiral
587739720847130983,241.85107421875,17.66179847717285,spiral
587736543623708880,203.37612915039065,10.530160903930664,other
588013382194823282,143.85084533691406,43.47673416137695,spiral
587735664769761415,214.4099578857422,52.69323348999024,spiral
587729408620167359,257.5108337402344,32.88259506225586,elliptical
588295842855714937,164.64752197265625,49.21639251708984,spiral
587729231982231992,254.8112030029297,39.1584358215332,spiral
587738195040272733,118.93650817871094,50.59731674194336,spiral
588018056734769363,244.1123962402344,34.9134407043457,other
588023670249947255,194.8991851806641,20.46665573120117,spiral
588297864708751638,120.4509735107422,25.54623985290528,spiral
588848898853503207,213.287826538086,-0.8920091390609741,other
588017605749899362,159.05374145507812,42.65838623046875,other
587731891650494561,173.7979736328125,57.65573120117188,spiral
587733398649438466,250.651123046875,30.63480567932129,other
587742012744401047,178.38006591796875,21.371139526367188,other
587726033318183046,170.65054321289062,2.959979057312012,other
587725040627613820,177.27468872070312,-2.4264044761657715,other
588018091085005183,249.0707092285156,26.108509063720703,other
588017977830211814,215.9185028076172,34.9410400390625,other
588018057262465189,221.6344146728516,47.48509979248047,spiral
587736942524825920,230.89614868164065,31.019174575805664,spiral
587733081352962149,196.96090698242188,55.02772521972656,other
588009372302704653,189.0690155029297,62.94398498535156,other
587725552821207225,173.3414764404297,68.10324096679688,elliptical
587741490889884101,123.53874206542967,15.902620315551758,other
588015508736770197,9.721771240234377,-0.2840178608894348,other
587732771039084621,144.5358123779297,7.225061416625977,elliptical
588018091087692367,254.09280395507807,22.02600860595703,other
587725039026307236,198.6856842041016,-3.6128177642822266,elliptical
587739844312367289,223.8566436767578,19.429134368896484,spiral
588018090002809064,230.25906372070312,37.09156799316406,other
587739648895942786,176.10740661621094,33.355072021484375,spiral
588017627764097115,178.76739501953125,45.75515365600586,other
587731870164058181,153.90542602539062,51.56607055664063,spiral
587728676855283746,173.6811065673828,63.44316101074219,spiral
587731513689833576,42.33906555175781,0.6863808631896973,elliptical
587742551209345127,199.8119506835937,19.734920501708984,spiral
587733429771894907,225.645736694336,53.95768356323242,spiral
587733080272339109,169.9718017578125,53.65182495117188,other
587731513679610009,19.05294418334961,0.7905499339103699,spiral
587725039554134126,177.921630859375,-3.174766540527344,elliptical
587728879793602815,131.6730194091797,2.613429546356201,other
587739096983797891,168.79734802246094,35.92872619628906,other
587741726039998540,180.3595733642578,24.831674575805664,other
587730022264864873,242.693588256836,3.655927419662476,spiral
587735344258351368,134.048095703125,8.345088005065918,spiral
588007005808820731,255.3190460205078,37.405155181884766,other
587741709944094895,143.70501708984375,22.163227081298828,other
587742012737650761,161.94076538085938,19.93787384033203,other
587739405698859063,159.24887084960938,31.10883140563965,spiral
587726032231989457,142.17367553710938,1.623077392578125,other
587731869097197587,179.86972045898438,54.78374099731445,other
587732482735144966,139.66099548339844,39.29195022583008,spiral
587735349643706552,172.62100219726562,15.604772567749023,elliptical
588017978354237561,179.19654846191406,39.46248626708984,other
587735043611754576,127.70928192138672,28.576828002929688,elliptical
587725490524520488,255.80548095703125,60.435997009277344,other
587731512076533843,36.16389465332031,-0.5600999593734741,other
588297865257287820,146.3955078125,41.17143630981445,other
587734622169792625,133.2652587890625,33.66788482666016,spiral
587741600956875037,181.2677764892578,26.753381729125977,other
587739809951645787,217.5840301513672,23.061777114868164,spiral
587729387136680131,128.05926513671875,43.53615951538086,other
588010877682122833,172.5518341064453,3.801032066345215,elliptical
588017991237435606,229.20274353027344,7.055741310119629,elliptical
587729158433341525,203.33901977539065,4.291776657104492,elliptical
587741600963297361,197.58935546875,26.28224754333496,other
587742576982818941,193.77615356445312,19.79156494140625,other
587741816787566799,162.3905792236328,23.481285095214844,other
587735240104542350,139.66973876953125,34.49272918701172,elliptical
587742616172364026,240.4311370849609,15.437932014465332,elliptical
587736783610511633,249.2943572998047,28.22329902648925,spiral
588017979420967091,158.88360595703125,37.64957809448242,spiral
588295841246806079,170.80667114257812,48.86167526245117,spiral
587742594158690420,209.296127319336,16.297496795654297,spiral
587739504475045936,198.63522338867188,30.70578384399414,spiral
587725550661927151,127.88631439208984,51.652793884277344,other
587741816249778205,160.19090270996094,22.62725067138672,other
587728879806972050,162.1964874267578,4.315733432769775,spiral
587739647809486971,143.74977111816406,25.91889190673828,other
587738946677375130,166.18629455566406,38.00551986694336,other
587731872850444705,122.52942657470705,35.31541061401367,spiral
587739304756641956,192.72120666503903,35.4013786315918,other
587739407830090155,121.00865173339844,17.591787338256836,other
587732578831696406,125.68909454345705,4.272388458251953,elliptical
587739607557275780,194.5241241455078,30.94622230529785,elliptical
587742013261873337,132.47474670410156,13.518800735473633,other
587730847966101927,324.4096374511719,0.5075843930244446,spiral
587726032240574629,161.75567626953125,1.9485182762146,other
587734892210421941,166.59690856933594,9.052030563354492,elliptical
587739815318323551,243.8569183349609,18.663454055786133,other
587736809376186496,209.65753173828125,14.155706405639648,other
587742588792537365,236.73171997070312,11.988272666931152,other
587742061073072211,185.21923828125,22.083452224731445,spiral
587732771591094419,179.420166015625,10.075281143188477,spiral
588010878232887514,204.4209747314453,4.048077583312988,spiral
587734893827784802,182.0881500244141,10.626564979553224,spiral
588023669171814613,184.22659301757807,19.87876510620117,spiral
587737809576198382,137.8426971435547,61.87924575805664,other
587736781994262763,236.92160034179688,35.639862060546875,elliptical
588017978909589886,230.43948364257807,30.7093563079834,spiral
587742062139605099,167.43026733398438,21.97937774658203,other
587745243631124650,157.338623046875,17.516326904296875,other
587733440514162881,243.0079498291016,38.55653381347656,elliptical
588010360161239083,182.8839111328125,5.801163196563721,spiral
588017948827648200,221.4431915283203,36.66472625732422,elliptical
587732054308815295,116.44831085205078,25.86208915710449,elliptical
587736919974347184,250.92111206054688,22.036821365356445,other
587739131350024460,226.49810791015625,29.25790405273437,other
587741532763324554,118.84717559814452,12.95322036743164,other
587736915145588975,228.59771728515625,10.360481262207031,other
587725551198797870,127.55235290527344,51.8804931640625,elliptical
588017704019689712,216.0854034423828,11.03813648223877,spiral
588011219137790111,215.80303955078125,59.2650260925293,spiral
587736543626461410,209.80958557128903,9.968326568603516,spiral
587741815700980003,132.48388671875,15.16008186340332,spiral
587738574607155389,199.4545745849609,39.92899703979492,elliptical
587732703405015211,165.4062957763672,7.831924915313721,elliptical
587728879799042234,144.14764404296875,3.548645496368408,elliptical
587742774566977674,199.88917541503903,16.986574172973633,spiral
587722982293438533,217.686752319336,-0.798622190952301,other
587725775071805655,123.37635040283205,49.414798736572266,spiral
587731187277299818,359.2054443359375,0.7269518375396729,other
587739376166764688,147.27760314941406,28.483964920043945,other
587739721386099052,246.48757934570312,15.977937698364258,other
587741817856196674,149.735595703125,21.843509674072266,other
587742775632068694,179.1297607421875,18.35948371887207,other
588298664649162912,190.759033203125,48.579200744628906,spiral
587738569248079968,203.07864379882807,14.183216094970703,other
588848899923902645,205.68800354003903,-0.1737405806779861,spiral
587739707944206442,209.38629150390625,28.14144325256348,elliptical
588017704012021812,198.24313354492188,12.477977752685549,elliptical
587742060544786583,206.2348175048828,20.277252197265625,spiral
587736807225950348,203.10009765625,13.197671890258787,other
587729751134241083,250.3855133056641,37.266395568847656,elliptical
587733079734943748,168.03074645996094,52.9545783996582,elliptical
587735665302896752,200.75543212890625,55.86663818359375,other
587741532766798190,126.27657318115234,16.47255516052246,other
587738409257599128,164.17575073242188,13.14120864868164,other
587732134843777101,164.40420532226562,50.06954574584961,other
587737826757312697,141.99046325683594,63.82747268676758,other
587742566780371152,144.5857696533203,14.538402557373049,spiral
587739504475373665,199.539306640625,30.809165954589844,other
587742012747612314,186.276611328125,21.58833694458008,spiral
587739827675857340,240.54397583007807,15.971302032470703,elliptical
587733410443296921,204.0272674560547,52.90126419067383,other
587733410992881887,240.9222412109375,38.60342788696289,spiral
588018054574571655,209.34234619140625,48.83658981323242,spiral
587725979614707862,127.07966613769533,50.6921501159668,other
587739115244880046,141.7415008544922,29.28862762451172,spiral
587733440509640751,232.8851776123047,45.6575927734375,elliptical
587732701776445909,124.38074493408205,3.193457841873169,other
588017978880753794,150.03158569335938,34.633079528808594,other
588017627769274450,195.66143798828125,45.44369888305664,elliptical
587733604794171564,220.7021484375,55.03208160400391,elliptical
587736753011753454,254.0618438720703,23.092809677124023,elliptical
587742551746740425,201.16514587402344,20.08344459533692,spiral
588010358006415418,166.13076782226562,3.7188589572906494,spiral
587736782531985635,239.1092224121093,34.88078308105469,spiral
587733428162068554,226.9688262939453,51.853065490722656,spiral
587726033854333058,168.9237060546875,3.362910747528076,other
587738195041058841,120.1345443725586,52.11080932617188,other
587739709017358471,208.0785369873047,29.160062789916992,other
587736753540890630,239.4422607421875,35.498477935791016,other
587734621631545563,130.5514373779297,31.60603141784668,spiral
587739406236188901,160.36585998535156,31.72942543029785,spiral
587736541492478325,240.4777374267578,5.058108329772949,spiral
587739609176801415,217.7833404541016,28.32293510437012,other
587731512083546291,52.17180252075195,-0.6139771938323975,spiral
587739458296152144,214.17721557617188,28.9112491607666,other
587739131888468113,230.43182373046875,28.096227645874023,other
588011218069291171,232.5774688720703,51.86283493041992,elliptical
587737825673740640,117.96072387695312,45.81563186645508,other
587729776908632350,217.3688201904297,-2.6955771446228027,other
587742772945092762,172.98175048828125,15.95760726928711,spiral
587739375633039468,155.2659454345703,30.268844604492188,elliptical
587732771038101713,142.38528442382812,7.045615196228027,other
588848901529075877,193.24508666992188,1.142227053642273,elliptical
588011218066604165,224.419189453125,55.59449768066406,other
587736543631507556,221.3216094970703,9.07901382446289,spiral
587728880331784372,134.6198272705078,3.369354724884033,elliptical
588010879308791978,209.359130859375,4.70030403137207,spiral
587739377773510968,137.60520935058594,26.259014129638672,other
587736752472719835,250.0787353515625,26.37152862548828,spiral
587742576989372684,209.66336059570312,18.44600296020508,other
588009367737991227,129.0503692626953,47.59684371948242,other
587735344258416888,134.27835083007812,8.329319953918457,other
587731680118112414,132.39602661132812,40.83907318115234,other
587739707951284387,226.69151306152344,23.743690490722656,spiral
587725552823894108,189.58447265625,68.388671875,spiral
587739809961148715,239.438232421875,16.273202896118164,elliptical
588017979453407558,245.8425445556641,22.81532287597656,other
588017978886717542,166.39212036132812,38.558895111083984,spiral
587727944032190618,145.93539428710938,2.245213270187378,other
588017564949676166,177.46572875976562,11.19435691833496,spiral
587742955471372392,185.8367614746093,5.677822113037109,other
588017566025908359,183.25494384765625,12.122785568237305,elliptical
587735347500941398,183.79879760742188,14.294160842895508,other
588017978378420609,242.85220336914065,23.67453956604004,other
588017978887307333,168.03616333007812,38.76583099365234,spiral
588010878222598336,180.8844451904297,4.285394668579102,other
588017703459487881,161.58851623535156,11.469439506530762,other
587732470921494657,123.00143432617188,29.39606666564941,elliptical
587739719770767549,235.5490875244141,19.2370662689209,elliptical
587732134312214594,183.5052490234375,51.59948348999024,spiral
587733440512262389,238.9792938232422,41.58672332763672,elliptical
587742611884277783,237.49659729003903,11.584250450134276,other
587733432459854172,252.86233520507807,28.08211326599121,other
587732483803644243,127.30852508544922,32.82100296020508,other
587731680118177952,132.49156188964844,40.91349411010742,spiral
587732134306775191,164.07241821289062,49.67491912841797,other
588010358531555513,139.33135986328125,2.976128339767456,spiral
587725039560884369,193.3148956298828,-3.175069808959961,spiral
587732482750742651,188.46881103515625,49.39088821411133,spiral
587742573224656975,176.02395629882812,20.24819564819336,elliptical
587736478663114900,213.5519256591797,11.49925136566162,other
587728949585641615,152.80905151367188,0.4464399814605713,other
587742062162673824,223.717514038086,18.42549514770508,other
587730021723406755,232.24728393554688,4.32298755645752,elliptical
587732135382745141,171.65724182128906,51.57306289672852,other
587738570856005739,196.7831878662109,15.781915664672852,other
587725470133715108,132.84523010253906,52.89095306396485,other
588015508727529597,348.5867004394531,-0.3324946463108063,other
587728310180249727,178.0046844482422,3.604901790618897,elliptical
587741491439992954,153.77395629882812,27.18802833557129,spiral
587737826210808005,117.61727142333984,46.32271957397461,spiral
588017725474799793,186.34185791015625,7.5061187744140625,spiral
587736585518580148,253.74366760253903,18.410118103027344,other
587733604792139895,213.1392974853516,57.179298400878906,spiral
587731513156305108,50.04068756103516,0.3802206516265869,spiral
587734690353250468,142.548583984375,6.787228584289551,spiral
587725818020954166,165.86166381835938,66.6697006225586,other
587732578302230818,142.6448211669922,5.660186290740967,elliptical
587742061625671802,223.41798400878903,18.166677474975582,other
587735347496681709,173.8237762451172,13.953011512756348,elliptical
587746211057500290,162.97377014160156,10.099287986755373,other
588848901007540532,228.2644805908203,0.6702724695205688,spiral
587741722282557620,183.78927612304688,27.88127326965332,other
587739827126861987,212.27001953125,24.18504905700684,other
587729652355826047,259.2456359863281,26.34235572814941,elliptical
588017990684377263,192.0016632080078,9.44656467437744,elliptical
587735343183757541,132.2273712158203,7.006171226501465,elliptical
587725469061283965,137.62908935546875,54.39469909667969,elliptical
587737826745254045,113.4635009765625,41.687049865722656,other
587731681191067938,129.97760009765625,40.28776550292969,other
588013383818870875,188.65074157714844,52.99736785888672,elliptical
587725492135592279,259.0405578613281,59.80191040039063,elliptical
587742592547618949,208.0626983642578,15.19909954071045,spiral
587729970182553633,231.4808349609375,-2.457283735275269,other
587739294552424522,169.90830993652344,33.44940185546875,other
588017702931398749,182.0548095703125,11.945802688598633,spiral
587731887346614641,123.41747283935548,37.57810974121094,spiral
587731185121427706,340.03045654296875,-0.923870086669922,other
588018090002612467,229.9404754638672,37.41093444824219,spiral
587739166239293719,246.26126098632807,20.0537109375,spiral
588017702950928483,227.3736267089844,8.790135383605957,other
587732053773844548,120.00467681884766,28.74175453186035,other
587739648348782599,149.36607360839844,28.137392044067383,spiral
588013384339292354,134.89205932617188,40.96551132202149,other
587731513693307091,50.32229995727539,0.6788507103919983,elliptical
587733440509706297,232.94297790527344,45.457157135009766,spiral
587732772111122663,140.55709838867188,7.782948017120361,other
588017726016520312,197.44534301757807,7.823002815246582,other
588017114515439706,209.7298126220703,43.89855194091797,other
587725469064102005,146.763427734375,58.37328338623047,other
587735660477743251,156.65345764160156,37.711910247802734,spiral
587731513681510518,23.316970825195312,0.779334545135498,spiral
587738197195882670,138.02076721191406,66.59138488769531,spiral
587742575907700801,190.3710327148437,19.206933975219727,spiral
587728666654277863,125.81731414794922,45.84783554077149,elliptical
587728677932302344,190.60577392578125,64.48861694335938,elliptical
587742190983446709,196.3619842529297,25.1911563873291,other
588018055663714789,248.6759185791016,29.94938850402832,other
587742772951646312,188.606674194336,16.258928298950195,elliptical
588007006327996560,204.01483154296875,64.9161376953125,other
588011123048579216,222.5311737060547,56.1595573425293,spiral
587735349105852550,170.2820587158203,15.133952140808104,spiral
587745541054988382,150.3507843017578,15.242852210998535,other
587744874251813091,129.2952117919922,11.510417938232422,spiral
587735240105984124,143.2729949951172,36.10904693603516,elliptical
587739609163628622,183.0296936035156,32.55528259277344,elliptical
587735696979460188,180.06549072265625,57.99407958984375,spiral
587731174917407313,315.49176025390625,1.128947138786316,other
587731680111034704,118.4974365234375,29.360610961914062,other
587742610268946543,226.48390197753903,12.728082656860352,other
587735430157500555,208.89698791503903,47.54331207275391,elliptical
587739379916210242,223.59263610839844,27.70132637023925,other
587738196653048158,121.1477508544922,55.543243408203125,spiral
587732053242609867,131.5821533203125,37.232181549072266,other
587733604808589771,254.40171813964844,32.05434036254883,other
587726032775348341,156.94850158691406,2.3275465965271,elliptical
587739406226030741,135.65185546875,23.79702949523925,elliptical
587739096984715434,171.4049835205078,36.11247253417969,spiral
587742549606137976,217.3226623535156,16.18143081665039,spiral
587726015083053191,212.2501220703125,2.1235463619232178,spiral
587738195579109635,122.00139617919922,54.68998718261719,elliptical
587739844316168479,232.6222076416016,16.83907699584961,spiral
587736807228375246,208.8460388183593,12.693315505981444,elliptical
587729227422367973,243.7786865234375,50.27836990356445,other
587733081347915942,176.85272216796875,55.30008316040039,other
587736812056805588,226.3963165283203,10.574190139770508,elliptical
587732483808755763,138.8199005126953,39.84574890136719,other
587744874785145213,121.27466583251952,9.456393241882324,other
588007005770285265,121.08291625976562,44.6290168762207,elliptical
587731511539662963,36.22322845458984,-1.007542371749878,other
